date,Buy and hold,Classical signal exposure,Classical signal,Classical + TDA signal exposure,Classical + TDA signal
2019-11-15,0.007695488006902673,0.987945924825508,0.007601442781701562,0.9861579533353119,0.007588013763438968
2019-11-18,0.0005031528617669423,0.9869116953821475,0.000496050329121112,0.9849359212343586,0.0004949623113756505
2019-11-19,-0.0005925944462060739,0.9858778476454065,-0.0005847426610206363,0.9846460594179443,-0.0005836407171979769
2019-11-20,-0.003756184245747196,0.9853794563024983,-0.003701515985517836,0.98425207460609,-0.0036972291288853163
2019-11-21,-0.0015827522106851566,0.9853794563024983,-0.001559611512826517,0.98425207460609,-0.0015578271469542406
2019-11-22,0.0021749356911917594,0.9853794563024983,0.0021431369488794346,0.984737824099023,0.0021414985653530113
2019-11-25,0.007507291353015866,0.9882618997448991,0.007417728792748713,0.9870347928496463,0.007408809281110645
2019-11-26,0.0021955703874654287,0.9866124088703482,0.002165352243384395,0.9853130527253502,0.002162463290884793
2019-11-27,0.004174424362754614,0.9866124088703482,0.004118538876184398,0.9851147527187215,0.004112187873854704
2019-11-29,-0.004011219709926239,0.9882618997448991,-0.003964960356263163,0.9865975742677214,-0.0039582010464426
2019-12-02,-0.008631020716408422,0.9876167081599966,-0.008524462863792472,0.9864210271106562,-0.008513908593671479
2019-12-03,-0.00663809511563529,0.9858778476454065,-0.0065452203553253005,0.9845985564642439,-0.00653677010385006
2019-12-04,0.00632356747139462,0.9834192859785027,0.006217488926722331,0.9837160671861719,0.006220153678907685
2019-12-05,0.0015002511791302187,0.987876343070192,0.0014798341199800593,0.9863739479118943,0.001478479738055287
2019-12-06,0.009135724328457329,0.987876343070192,0.009024965940893812,0.9861897711180747,0.00900946579608225
2019-12-09,-0.00316282139344648,0.9873730059678424,-0.0031231361351378253,0.9853130527253502,-0.003116807561598159
2019-12-10,-0.0010969340964486207,0.9876167081599966,-0.0010834722924991241,0.9864210271106562,-0.001082592845284201
2019-12-11,0.002908158040315856,0.9876167081599966,0.002872145470585772,0.985988086673602,0.0028671927116969555
2019-12-12,0.008575225775086182,0.9882618997448991,0.008474246319435644,0.9865975742677214,0.008459992204701007
2019-12-13,7.258178414493166e-05,0.9825071822799799,6.843476549263094e-05,0.979337976786933,6.745229889568906e-05
2019-12-16,0.007147785279833618,0.9858778476454065,0.007045157834431174,0.9846460594179443,0.007035384568038255
2019-12-17,0.00033529222633799094,0.9882618997448991,0.0003301645065207333,0.9865975742677214,0.00032982273975099707
2019-12-18,-0.00043230017186479675,0.9876167081599966,-0.0004272694684665626,0.985988086673602,-0.0004265475631227
2019-12-19,0.004459292004863613,0.9876167081599966,0.004404071290567593,0.985988086673602,0.004396808791794365
2019-12-20,0.004944781081796634,0.9882618997448991,0.004886416149926527,0.9865975742677214,0.004878204276788419
2019-12-23,0.0008661436002121992,0.9882618997448991,0.0008559767197975943,0.9865975742677214,0.0008545351749368668
2019-12-24,-0.00019544819997963092,0.9858778476454065,-0.0001938800767718338,0.9841084460288833,-0.00019358678848051608
2019-12-26,0.005128166675301138,0.9876167081599966,0.005063793660499409,0.985988086673602,0.005055371428001137
2019-12-27,3.398471712534601e-05,0.9882618997448991,3.32632053161362e-05,0.9865975742677214,3.3224495680981374e-05
2019-12-30,-0.005780822450430323,0.9876167081599966,-0.005709559434743852,0.985988086673602,-0.0057001268110966575
2019-12-31,0.0029460216619106028,0.9876167081599966,0.002909540215904192,0.9864210271106562,0.002905801243413572
2020-01-02,0.008378802677341701,0.9882618997448991,0.008280128855704906,0.9865975742677214,0.00826641812315468
2020-01-03,-0.007059870562045378,0.9820705557786166,-0.00693638667857614,0.9773455501424964,-0.006904559090459668
